name,link,rdf_link
Doreen Kelly Izaguirre,https://profiles.rush.edu/profile/14507791,https://profiles.rush.edu/profile/14507791/14507791.rdf
Brandi  Jackson,https://profiles.rush.edu/profile/15948244,https://profiles.rush.edu/profile/15948244/15948244.rdf
Brian J Jacobs,https://profiles.rush.edu/profile/14507685,https://profiles.rush.edu/profile/14507685/14507685.rdf
Joshua J. Jacobs,https://profiles.rush.edu/profile/29667,https://profiles.rush.edu/profile/29667/29667.rdf
Kristin Michelle Jacobs,https://profiles.rush.edu/profile/14506968,https://profiles.rush.edu/profile/14506968/14506968.rdf
Phillip A Jacobson,https://profiles.rush.edu/profile/15948702,https://profiles.rush.edu/profile/15948702/15948702.rdf
Ryan  Jacobson,https://profiles.rush.edu/profile/14507304,https://profiles.rush.edu/profile/14507304/14507304.rdf
Charles M Jaffe,https://profiles.rush.edu/profile/201175,https://profiles.rush.edu/profile/201175/201175.rdf
Amir K Jaffer,https://profiles.rush.edu/profile/15948703,https://profiles.rush.edu/profile/15948703/15948703.rdf
Ashok A Jagasia,https://profiles.rush.edu/profile/14507590,https://profiles.rush.edu/profile/14507590/14507590.rdf
Shikha  Jain,https://profiles.rush.edu/profile/15949005,https://profiles.rush.edu/profile/15949005/15949005.rdf
Shivi  Jain,https://profiles.rush.edu/profile/14507392,https://profiles.rush.edu/profile/14507392/14507392.rdf
Bryan D James,https://profiles.rush.edu/profile/742361,https://profiles.rush.edu/profile/742361/742361.rdf
Malabendu Jana,https://profiles.rush.edu/profile/201178,https://profiles.rush.edu/profile/201178/201178.rdf
Sujit V Janardhan,https://profiles.rush.edu/profile/448354,https://profiles.rush.edu/profile/448354/448354.rdf
Ann M Jankiewicz,https://profiles.rush.edu/profile/15948704,https://profiles.rush.edu/profile/15948704/15948704.rdf
Imke Janssen,https://profiles.rush.edu/profile/201179,https://profiles.rush.edu/profile/201179/201179.rdf
Mark L Jaros,https://profiles.rush.edu/profile/15948705,https://profiles.rush.edu/profile/15948705/15948705.rdf
Matthew P Jaycox,https://profiles.rush.edu/profile/521349,https://profiles.rush.edu/profile/521349/521349.rdf
Rebecca Wilson Jeddi,https://profiles.rush.edu/profile/14507305,https://profiles.rush.edu/profile/14507305/14507305.rdf
Sharon Jedel,https://profiles.rush.edu/profile/201180,https://profiles.rush.edu/profile/201180/201180.rdf
Urmeka  Jefferson,https://profiles.rush.edu/profile/2473428,https://profiles.rush.edu/profile/2473428/2473428.rdf
Michael  Jelinek,https://profiles.rush.edu/profile/1589285,https://profiles.rush.edu/profile/1589285/1589285.rdf
Natasha   Jenkins Cooper,https://profiles.rush.edu/profile/28800291,https://profiles.rush.edu/profile/28800291/28800291.rdf
Stephen C Jensik,https://profiles.rush.edu/profile/204329,https://profiles.rush.edu/profile/204329/204329.rdf
Miral D Jhaveri,https://profiles.rush.edu/profile/204330,https://profiles.rush.edu/profile/204330/204330.rdf
Juan C Jimenez,https://profiles.rush.edu/profile/14506872,https://profiles.rush.edu/profile/14506872/14506872.rdf
Sayona John,https://profiles.rush.edu/profile/177812,https://profiles.rush.edu/profile/177812/177812.rdf
Viju T John,https://profiles.rush.edu/profile/204332,https://profiles.rush.edu/profile/204332/204332.rdf
Tricia Jean Johnson,https://profiles.rush.edu/profile/204550,https://profiles.rush.edu/profile/204550/204550.rdf
Peter M Jokich,https://profiles.rush.edu/profile/200977,https://profiles.rush.edu/profile/200977/200977.rdf
Meenakshi Jolly,https://profiles.rush.edu/profile/204336,https://profiles.rush.edu/profile/204336/204336.rdf
Neeraj Jolly,https://profiles.rush.edu/profile/204335,https://profiles.rush.edu/profile/204335/204335.rdf
Carolyn H Jones,https://profiles.rush.edu/profile/204338,https://profiles.rush.edu/profile/204338/204338.rdf
Kevin C Jones,https://profiles.rush.edu/profile/14506969,https://profiles.rush.edu/profile/14506969/14506969.rdf
Robin L Jones,https://profiles.rush.edu/profile/204337,https://profiles.rush.edu/profile/204337/204337.rdf
Wrenetha A Julion,https://profiles.rush.edu/profile/200980,https://profiles.rush.edu/profile/200980/200980.rdf
Jae Hyung  Jung,https://profiles.rush.edu/profile/28800292,https://profiles.rush.edu/profile/28800292/28800292.rdf
Olivia  Justus,https://profiles.rush.edu/profile/28800293,https://profiles.rush.edu/profile/28800293/28800293.rdf
Eias  Jweied,https://profiles.rush.edu/profile/15948951,https://profiles.rush.edu/profile/15948951/15948951.rdf
Mitesh  Kabadi,https://profiles.rush.edu/profile/14507104,https://profiles.rush.edu/profile/14507104/14507104.rdf
Daniel  Kacey,https://profiles.rush.edu/profile/15948913,https://profiles.rush.edu/profile/15948913/15948913.rdf
Geetanjalee  Kadam,https://profiles.rush.edu/profile/14506783,https://profiles.rush.edu/profile/14506783/14506783.rdf
Nisha C Kakodkar,https://profiles.rush.edu/profile/15948706,https://profiles.rush.edu/profile/15948706/15948706.rdf
Ajit T Kalayil,https://profiles.rush.edu/profile/448456,https://profiles.rush.edu/profile/448456/448456.rdf
Melissa Kalensky,https://profiles.rush.edu/profile/448454,https://profiles.rush.edu/profile/448454/448454.rdf
Faiyaaz  Kalimullah,https://profiles.rush.edu/profile/15948950,https://profiles.rush.edu/profile/15948950/15948950.rdf
Valerie E Kalinowski,https://profiles.rush.edu/profile/204341,https://profiles.rush.edu/profile/204341/204341.rdf
Elizabeth  Kalliath,https://profiles.rush.edu/profile/15948224,https://profiles.rush.edu/profile/15948224/15948224.rdf
Audrey  Kam,https://profiles.rush.edu/profile/14507592,https://profiles.rush.edu/profile/14507592/14507592.rdf
Thomas  Kaminsky,https://profiles.rush.edu/profile/15948954,https://profiles.rush.edu/profile/15948954/15948954.rdf
Giedrius Kanaporis,https://profiles.rush.edu/profile/204602,https://profiles.rush.edu/profile/204602/204602.rdf
Stella  Kanchewa,https://profiles.rush.edu/profile/15948707,https://profiles.rush.edu/profile/15948707/15948707.rdf
Michele M Kannin,https://profiles.rush.edu/profile/14507105,https://profiles.rush.edu/profile/14507105/14507105.rdf
Alifiya Kapasi,https://profiles.rush.edu/profile/521351,https://profiles.rush.edu/profile/521351/521351.rdf
Zina  Karana,https://profiles.rush.edu/profile/14507542,https://profiles.rush.edu/profile/14507542/14507542.rdf
Vasili  Karas,https://profiles.rush.edu/profile/14507509,https://profiles.rush.edu/profile/14507509/14507509.rdf
Kelly M Karas-Hedrick,https://profiles.rush.edu/profile/14506971,https://profiles.rush.edu/profile/14506971/14506971.rdf
Merima  Karastanovic,https://profiles.rush.edu/profile/14507106,https://profiles.rush.edu/profile/14507106/14507106.rdf
Niranjan S Karnik,https://profiles.rush.edu/profile/200965,https://profiles.rush.edu/profile/200965/200965.rdf
Ravi E Kasi,https://profiles.rush.edu/profile/448497,https://profiles.rush.edu/profile/448497/448497.rdf
Rekha Bandla Kasi,https://profiles.rush.edu/profile/14507307,https://profiles.rush.edu/profile/14507307/14507307.rdf
George P Katsoyannis,https://profiles.rush.edu/profile/14506784,https://profiles.rush.edu/profile/14506784/14506784.rdf
Lynn E Katten,https://profiles.rush.edu/profile/14507029,https://profiles.rush.edu/profile/14507029/14507029.rdf
Daniel  Katz,https://profiles.rush.edu/profile/14507794,https://profiles.rush.edu/profile/14507794/14507794.rdf
David  Katz,https://profiles.rush.edu/profile/14507795,https://profiles.rush.edu/profile/14507795/14507795.rdf
Robert Katz,https://profiles.rush.edu/profile/204343,https://profiles.rush.edu/profile/204343/204343.rdf
Ramandeep  Kaur,https://profiles.rush.edu/profile/14507308,https://profiles.rush.edu/profile/14507308/14507308.rdf
Rasa Kazlauskaite,https://profiles.rush.edu/profile/204345,https://profiles.rush.edu/profile/204345/204345.rdf
Ranjan KC,https://profiles.rush.edu/profile/448448,https://profiles.rush.edu/profile/448448/448448.rdf
Annmarie K Keenan,https://profiles.rush.edu/profile/204346,https://profiles.rush.edu/profile/204346/204346.rdf
William R Kehoe,https://profiles.rush.edu/profile/14507521,https://profiles.rush.edu/profile/14507521/14507521.rdf
Kiffon  Keigher,https://profiles.rush.edu/profile/15948895,https://profiles.rush.edu/profile/15948895/15948895.rdf
Kevin  Kelly,https://profiles.rush.edu/profile/15948708,https://profiles.rush.edu/profile/15948708/15948708.rdf
Mackenzie  Kelly,https://profiles.rush.edu/profile/14507107,https://profiles.rush.edu/profile/14507107/14507107.rdf
Russell F Kelly,https://profiles.rush.edu/profile/15948709,https://profiles.rush.edu/profile/15948709/15948709.rdf
Sarah  Kemble-Verhoef,https://profiles.rush.edu/profile/15948710,https://profiles.rush.edu/profile/15948710/15948710.rdf
Anil A Kesavan,https://profiles.rush.edu/profile/204352,https://profiles.rush.edu/profile/204352/204352.rdf
Ali Keshavarzian,https://profiles.rush.edu/profile/29668,https://profiles.rush.edu/profile/29668/29668.rdf
Kimberly L Kesner,https://profiles.rush.edu/profile/15948711,https://profiles.rush.edu/profile/15948711/15948711.rdf
Harold A Kessler,https://profiles.rush.edu/profile/15948712,https://profiles.rush.edu/profile/15948712/15948712.rdf
Xavier M. Keutgen,https://profiles.rush.edu/profile/448449,https://profiles.rush.edu/profile/448449/448449.rdf
Anita L Kewalramani,https://profiles.rush.edu/profile/15948713,https://profiles.rush.edu/profile/15948713/15948713.rdf
Farah N Khan,https://profiles.rush.edu/profile/14506761,https://profiles.rush.edu/profile/14506761/14506761.rdf
Mohammad  Khan,https://profiles.rush.edu/profile/15948714,https://profiles.rush.edu/profile/15948714/15948714.rdf
Naveed  Khan,https://profiles.rush.edu/profile/14507202,https://profiles.rush.edu/profile/14507202/14507202.rdf
Sonali Khandelwal,https://profiles.rush.edu/profile/204354,https://profiles.rush.edu/profile/204354/204354.rdf
Narendra K Khare,https://profiles.rush.edu/profile/15948715,https://profiles.rush.edu/profile/15948715/15948715.rdf
Christina Khodr,https://profiles.rush.edu/profile/448346,https://profiles.rush.edu/profile/448346/448346.rdf
Christina  Khou,https://profiles.rush.edu/profile/14507738,https://profiles.rush.edu/profile/14507738/14507738.rdf
Tricia  Kierny,https://profiles.rush.edu/profile/448312,https://profiles.rush.edu/profile/448312/448312.rdf
Do Young  Kim,https://profiles.rush.edu/profile/15949042,https://profiles.rush.edu/profile/15949042/15949042.rdf
Jisu A Kim,https://profiles.rush.edu/profile/204355,https://profiles.rush.edu/profile/204355/204355.rdf
Raelene Kennedy Kim,https://profiles.rush.edu/profile/14507309,https://profiles.rush.edu/profile/14507309/14507309.rdf
Seo-Hyun  Kim,https://profiles.rush.edu/profile/14507399,https://profiles.rush.edu/profile/14507399/14507399.rdf
Nicole D King,https://profiles.rush.edu/profile/14507204,https://profiles.rush.edu/profile/14507204/14507204.rdf
Alana  Kirby,https://profiles.rush.edu/profile/15949053,https://profiles.rush.edu/profile/15949053/15949053.rdf
Denise M Kirsten,https://profiles.rush.edu/profile/14507796,https://profiles.rush.edu/profile/14507796/14507796.rdf
Brian J Klassen,https://profiles.rush.edu/profile/448372,https://profiles.rush.edu/profile/448372/448372.rdf
Andrew  Klein,https://profiles.rush.edu/profile/14507596,https://profiles.rush.edu/profile/14507596/14507596.rdf
Jennifer  Kleinfeld,https://profiles.rush.edu/profile/15948716,https://profiles.rush.edu/profile/15948716/15948716.rdf
Andrea M Kline Tilford,https://profiles.rush.edu/profile/204358,https://profiles.rush.edu/profile/204358/204358.rdf
Matthew  Knedel,https://profiles.rush.edu/profile/15948717,https://profiles.rush.edu/profile/15948717/15948717.rdf
Frank C Ko,https://profiles.rush.edu/profile/2153846,https://profiles.rush.edu/profile/2153846/2153846.rdf
Mehmet Kocak,https://profiles.rush.edu/profile/204359,https://profiles.rush.edu/profile/204359/204359.rdf
Vamsi  Kodumuri,https://profiles.rush.edu/profile/15948718,https://profiles.rush.edu/profile/15948718/15948718.rdf
Emily  Koeck,https://profiles.rush.edu/profile/15948997,https://profiles.rush.edu/profile/15948997/15948997.rdf
Monica Kogan,https://profiles.rush.edu/profile/200916,https://profiles.rush.edu/profile/200916/200916.rdf
Akshay  Kohli,https://profiles.rush.edu/profile/28800294,https://profiles.rush.edu/profile/28800294/28800294.rdf
Albene E Kokocinski,https://profiles.rush.edu/profile/14507598,https://profiles.rush.edu/profile/14507598/14507598.rdf
Igor  Kolesnikov,https://profiles.rush.edu/profile/15948719,https://profiles.rush.edu/profile/15948719/15948719.rdf
Aikaterini (Katie) Kompoliti,https://profiles.rush.edu/profile/177814,https://profiles.rush.edu/profile/177814/177814.rdf
Jah-Won  Koo,https://profiles.rush.edu/profile/15948720,https://profiles.rush.edu/profile/15948720/15948720.rdf
Nathaniel  Koo,https://profiles.rush.edu/profile/14507205,https://profiles.rush.edu/profile/14507205/14507205.rdf
Ann Kopal,https://profiles.rush.edu/profile/14507599,https://profiles.rush.edu/profile/14507599/14507599.rdf
Karen L Kopan,https://profiles.rush.edu/profile/15948721,https://profiles.rush.edu/profile/15948721/15948721.rdf
Katherine A Kopkash,https://profiles.rush.edu/profile/204361,https://profiles.rush.edu/profile/204361/204361.rdf
Igor  Koralnik,https://profiles.rush.edu/profile/448384,https://profiles.rush.edu/profile/448384/448384.rdf
Stephen M Korbet,https://profiles.rush.edu/profile/204362,https://profiles.rush.edu/profile/204362/204362.rdf
Zachary A Kordik,https://profiles.rush.edu/profile/15948722,https://profiles.rush.edu/profile/15948722/15948722.rdf
Jeffrey H Kordower,https://profiles.rush.edu/profile/29656,https://profiles.rush.edu/profile/29656/29656.rdf
Mark E Kosanovich,https://profiles.rush.edu/profile/448467,https://profiles.rush.edu/profile/448467/448467.rdf
Sarah  Kotek,https://profiles.rush.edu/profile/15948723,https://profiles.rush.edu/profile/15948723/15948723.rdf
David  Kouri,https://profiles.rush.edu/profile/15948724,https://profiles.rush.edu/profile/15948724/15948724.rdf
Juliana  Kowalewski,https://profiles.rush.edu/profile/15948725,https://profiles.rush.edu/profile/15948725/15948725.rdf
Kristina Ziegler Kramer,https://profiles.rush.edu/profile/15948925,https://profiles.rush.edu/profile/15948925/15948925.rdf
Neha Morparia Kramer,https://profiles.rush.edu/profile/14507206,https://profiles.rush.edu/profile/14507206/14507206.rdf
Louis J Kraus,https://profiles.rush.edu/profile/448540,https://profiles.rush.edu/profile/448540/448540.rdf
Elizabeth  Krch-Cole,https://profiles.rush.edu/profile/15948726,https://profiles.rush.edu/profile/15948726/15948726.rdf
Gina L Kring,https://profiles.rush.edu/profile/14506787,https://profiles.rush.edu/profile/14506787/14506787.rdf
K. Ranga Krishnan,https://profiles.rush.edu/profile/204366,https://profiles.rush.edu/profile/204366/204366.rdf
Kousik Krishnan,https://profiles.rush.edu/profile/204367,https://profiles.rush.edu/profile/204367/204367.rdf
Kristin  Krueger,https://profiles.rush.edu/profile/15948727,https://profiles.rush.edu/profile/15948727/15948727.rdf
Matthew  Kuhns,https://profiles.rush.edu/profile/14507115,https://profiles.rush.edu/profile/14507115/14507115.rdf
Laura  Kula,https://profiles.rush.edu/profile/15948728,https://profiles.rush.edu/profile/15948728/15948728.rdf
Robert  Kummerer,https://profiles.rush.edu/profile/14507311,https://profiles.rush.edu/profile/14507311/14507311.rdf
Douglas A Kuperman,https://profiles.rush.edu/profile/521352,https://profiles.rush.edu/profile/521352/521352.rdf
Jessica  Kuppy,https://profiles.rush.edu/profile/14506880,https://profiles.rush.edu/profile/14506880/14506880.rdf
Joanna R Kuppy,https://profiles.rush.edu/profile/204370,https://profiles.rush.edu/profile/204370/204370.rdf
Elizabeth A Kurtz,https://profiles.rush.edu/profile/448313,https://profiles.rush.edu/profile/448313/448313.rdf
Sau Ping  Kwan,https://profiles.rush.edu/profile/15948729,https://profiles.rush.edu/profile/15948729/15948729.rdf
